CUDA Memory Cleared. Current VRAM Usage: 0.00 MB
On device cuda
Getting data loader crumb
Total unique classes found: 2
Label IDs: [0, 1]
Total images in dataset: 2003
Total batches: 86 (at batch size 16)

============================================================
Run 1/1  |  seed=44  |  results -> results/robust_classification/run_20260626_105015_seed44
============================================================

Training robust_classification for 300 epochs
  Batch   0 | t=[0,0] | loss=0.7179 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=0, [1] pred=1 true=0 t=0, [6] pred=1 true=0 t=0, [10] pred=0 true=1 t=0, [12] pred=1 true=0 t=0, [13] pred=1 true=0 t=0, [14] pred=1 true=0 t=0
Epoch 109 [adversarial] | Loss: 0.6190 | Val Loss: 0.5575 | Val Acc: 74.9% | LR: 7.23e-03
--- Saved model to checkpoints/robust_classification/state.pt ---
  Batch   0 | t=[0,363] | loss=0.4878 | acc=14/16 | MISCLASSIFIED: [10] pred=1 true=0 t=333, [11] pred=1 true=0 t=139
  Batch   1 | t=[7,356] | loss=0.8154 | acc=12/16 | MISCLASSIFIED: [6] pred=1 true=0 t=246, [7] pred=0 true=1 t=102, [9] pred=1 true=0 t=82, [12] pred=0 true=1 t=304
  Batch   2 | t=[14,353] | loss=0.6472 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=111, [6] pred=0 true=1 t=347, [8] pred=1 true=0 t=75, [10] pred=1 true=0 t=254, [11] pred=0 true=1 t=353
  Batch   3 | t=[1,328] | loss=0.4557 | acc=13/16 | MISCLASSIFIED: [8] pred=0 true=1 t=25, [10] pred=1 true=0 t=154, [14] pred=0 true=1 t=8
  Batch   4 | t=[51,351] | loss=0.5867 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=60, [12] pred=0 true=1 t=51, [15] pred=0 true=1 t=57
  Batch   5 | t=[11,347] | loss=0.5615 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=304, [3] pred=1 true=0 t=142, [5] pred=0 true=1 t=19, [9] pred=0 true=1 t=284, [15] pred=1 true=0 t=209
  Batch   6 | t=[25,321] | loss=0.6515 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=256, [4] pred=1 true=0 t=159, [8] pred=0 true=1 t=321, [10] pred=0 true=1 t=116, [11] pred=0 true=1 t=162, [12] pred=1 true=0 t=59
  Batch   7 | t=[9,342] | loss=0.8738 | acc=7/16 | MISCLASSIFIED: [2] pred=1 true=0 t=294, [3] pred=1 true=0 t=317, [4] pred=1 true=0 t=219, [6] pred=1 true=0 t=283, [7] pred=1 true=0 t=138, [8] pred=1 true=0 t=106, [9] pred=0 true=1 t=342, [11] pred=1 true=0 t=315, [14] pred=0 true=1 t=217
  Batch   8 | t=[26,355] | loss=0.5646 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=235, [9] pred=0 true=1 t=126, [11] pred=1 true=0 t=312, [13] pred=1 true=0 t=202, [15] pred=0 true=1 t=64
  Batch   9 | t=[7,353] | loss=0.5750 | acc=9/16 | MISCLASSIFIED: [1] pred=1 true=0 t=48, [7] pred=1 true=0 t=179, [8] pred=0 true=1 t=224, [10] pred=0 true=1 t=287, [11] pred=1 true=0 t=349, [13] pred=0 true=1 t=7, [15] pred=1 true=0 t=353
  Batch  10 | t=[28,338] | loss=0.4543 | acc=14/16 | MISCLASSIFIED: [3] pred=1 true=0 t=331, [15] pred=1 true=0 t=338
  Batch  11 | t=[15,360] | loss=0.5983 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=360, [13] pred=1 true=0 t=287, [14] pred=1 true=0 t=226, [15] pred=1 true=0 t=360
  Batch  12 | t=[14,337] | loss=0.4826 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=326, [7] pred=0 true=1 t=243, [11] pred=1 true=0 t=257
  Batch  13 | t=[6,355] | loss=0.5636 | acc=11/16 | MISCLASSIFIED: [2] pred=1 true=0 t=22, [3] pred=1 true=0 t=29, [5] pred=0 true=1 t=278, [9] pred=1 true=0 t=131, [10] pred=0 true=1 t=248
  Batch  14 | t=[41,283] | loss=0.4931 | acc=14/16 | MISCLASSIFIED: [11] pred=0 true=1 t=134, [14] pred=0 true=1 t=280
  Batch  15 | t=[19,355] | loss=0.6097 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=355, [2] pred=1 true=0 t=285, [7] pred=0 true=1 t=19, [9] pred=0 true=1 t=324, [10] pred=1 true=0 t=149, [15] pred=1 true=0 t=346
  Batch  16 | t=[16,360] | loss=0.5944 | acc=10/16 | MISCLASSIFIED: [2] pred=0 true=1 t=360, [6] pred=1 true=0 t=355, [9] pred=1 true=0 t=133, [10] pred=1 true=0 t=37, [11] pred=1 true=0 t=258, [15] pred=0 true=1 t=319
  Batch  17 | t=[11,353] | loss=0.4911 | acc=14/16 | MISCLASSIFIED: [0] pred=1 true=0 t=134, [13] pred=1 true=0 t=323
  Batch  18 | t=[13,364] | loss=0.7157 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=364, [6] pred=0 true=1 t=294, [12] pred=1 true=0 t=215, [13] pred=0 true=1 t=13, [14] pred=0 true=1 t=302, [15] pred=1 true=0 t=180
  Batch  19 | t=[39,356] | loss=0.5549 | acc=10/16 | MISCLASSIFIED: [5] pred=1 true=0 t=170, [7] pred=0 true=1 t=282, [9] pred=0 true=1 t=315, [12] pred=0 true=1 t=181, [13] pred=1 true=0 t=42, [15] pred=1 true=0 t=356
  Batch  20 | t=[10,364] | loss=0.5895 | acc=12/16 | MISCLASSIFIED: [2] pred=1 true=0 t=70, [4] pred=0 true=1 t=188, [6] pred=1 true=0 t=187, [15] pred=1 true=0 t=10
  Batch  21 | t=[16,332] | loss=0.5428 | acc=11/16 | MISCLASSIFIED: [4] pred=1 true=0 t=209, [6] pred=1 true=0 t=313, [8] pred=0 true=1 t=332, [9] pred=0 true=1 t=91, [10] pred=1 true=0 t=131
  Batch  22 | t=[34,338] | loss=0.5628 | acc=14/16 | MISCLASSIFIED: [12] pred=0 true=1 t=242, [13] pred=0 true=1 t=83
  Batch  23 | t=[0,358] | loss=0.5848 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=110, [1] pred=0 true=1 t=87, [4] pred=0 true=1 t=239, [14] pred=0 true=1 t=41, [15] pred=1 true=0 t=146
  Batch  24 | t=[2,332] | loss=0.8356 | acc=8/16 | MISCLASSIFIED: [3] pred=0 true=1 t=296, [4] pred=0 true=1 t=125, [5] pred=0 true=1 t=106, [6] pred=0 true=1 t=174, [10] pred=0 true=1 t=109, [11] pred=1 true=0 t=2, [13] pred=1 true=0 t=236, [14] pred=1 true=0 t=121
  Batch  25 | t=[44,356] | loss=0.8451 | acc=10/16 | MISCLASSIFIED: [2] pred=1 true=0 t=162, [3] pred=1 true=0 t=124, [9] pred=0 true=1 t=96, [10] pred=0 true=1 t=321, [11] pred=1 true=0 t=219, [15] pred=0 true=1 t=213
  Batch  26 | t=[4,326] | loss=0.5647 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=248, [5] pred=0 true=1 t=242, [10] pred=0 true=1 t=98, [15] pred=1 true=0 t=326
  Batch  27 | t=[62,351] | loss=0.6129 | acc=11/16 | MISCLASSIFIED: [6] pred=0 true=1 t=145, [7] pred=1 true=0 t=174, [8] pred=0 true=1 t=245, [12] pred=0 true=1 t=238, [13] pred=1 true=0 t=323
  Batch  28 | t=[52,364] | loss=0.7307 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=364, [1] pred=1 true=0 t=287, [2] pred=0 true=1 t=168, [4] pred=0 true=1 t=323, [8] pred=1 true=0 t=52, [11] pred=0 true=1 t=315, [13] pred=0 true=1 t=62
  Batch  29 | t=[12,362] | loss=0.4586 | acc=14/16 | MISCLASSIFIED: [3] pred=1 true=0 t=48, [7] pred=0 true=1 t=213
  Batch  30 | t=[6,348] | loss=0.6480 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=242, [2] pred=0 true=1 t=115, [6] pred=0 true=1 t=61, [13] pred=0 true=1 t=275, [14] pred=0 true=1 t=348, [15] pred=0 true=1 t=34
  Batch  31 | t=[8,237] | loss=0.4177 | acc=16/16
  Batch  32 | t=[14,300] | loss=0.4741 | acc=14/16 | MISCLASSIFIED: [7] pred=1 true=0 t=130, [8] pred=0 true=1 t=37
  Batch  33 | t=[4,362] | loss=0.4777 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=164, [1] pred=0 true=1 t=200, [2] pred=0 true=1 t=307, [13] pred=0 true=1 t=362
  Batch  34 | t=[13,332] | loss=0.8527 | acc=6/16 | MISCLASSIFIED: [1] pred=1 true=0 t=180, [2] pred=0 true=1 t=39, [3] pred=0 true=1 t=248, [6] pred=0 true=1 t=289, [7] pred=0 true=1 t=253, [8] pred=0 true=1 t=236, [9] pred=0 true=1 t=325, [10] pred=0 true=1 t=54, [11] pred=1 true=0 t=48, [12] pred=0 true=1 t=51
  Batch  35 | t=[21,361] | loss=0.7899 | acc=9/16 | MISCLASSIFIED: [2] pred=0 true=1 t=301, [3] pred=0 true=1 t=21, [6] pred=1 true=0 t=296, [9] pred=0 true=1 t=314, [13] pred=0 true=1 t=350, [14] pred=0 true=1 t=290, [15] pred=0 true=1 t=291
  Batch  36 | t=[21,364] | loss=0.5982 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=214, [1] pred=1 true=0 t=181, [3] pred=1 true=0 t=364, [10] pred=1 true=0 t=128
  Batch  37 | t=[28,360] | loss=0.6387 | acc=14/16 | MISCLASSIFIED: [13] pred=1 true=0 t=28, [15] pred=1 true=0 t=46
  Batch  38 | t=[10,346] | loss=0.7402 | acc=10/16 | MISCLASSIFIED: [3] pred=0 true=1 t=150, [6] pred=0 true=1 t=294, [9] pred=1 true=0 t=221, [12] pred=1 true=0 t=196, [13] pred=0 true=1 t=309, [15] pred=1 true=0 t=129
  Batch  39 | t=[20,342] | loss=0.6147 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=161, [3] pred=0 true=1 t=331, [7] pred=0 true=1 t=281, [10] pred=0 true=1 t=280, [12] pred=1 true=0 t=20, [14] pred=0 true=1 t=295, [15] pred=1 true=0 t=309
  Batch  40 | t=[9,357] | loss=0.5493 | acc=12/16 | MISCLASSIFIED: [4] pred=1 true=0 t=324, [8] pred=0 true=1 t=357, [9] pred=1 true=0 t=164, [12] pred=1 true=0 t=269
  Batch  41 | t=[43,349] | loss=0.6063 | acc=12/16 | MISCLASSIFIED: [2] pred=1 true=0 t=303, [4] pred=1 true=0 t=53, [7] pred=1 true=0 t=43, [12] pred=0 true=1 t=349
  Batch  42 | t=[22,334] | loss=0.5395 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=34, [5] pred=0 true=1 t=290, [10] pred=0 true=1 t=221, [14] pred=0 true=1 t=229, [15] pred=1 true=0 t=208
  Batch  43 | t=[14,317] | loss=0.4067 | acc=14/16 | MISCLASSIFIED: [4] pred=0 true=1 t=203, [10] pred=1 true=0 t=66
  Batch  44 | t=[9,301] | loss=0.6782 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=9, [3] pred=1 true=0 t=49, [4] pred=0 true=1 t=251, [7] pred=1 true=0 t=185, [11] pred=0 true=1 t=132, [13] pred=1 true=0 t=85, [15] pred=0 true=1 t=301
  Batch  45 | t=[15,365] | loss=0.5197 | acc=14/16 | MISCLASSIFIED: [6] pred=0 true=1 t=185, [11] pred=1 true=0 t=211
  Batch  46 | t=[39,279] | loss=0.6946 | acc=9/16 | MISCLASSIFIED: [2] pred=0 true=1 t=129, [5] pred=1 true=0 t=137, [6] pred=0 true=1 t=232, [9] pred=1 true=0 t=251, [10] pred=1 true=0 t=112, [11] pred=1 true=0 t=39, [14] pred=0 true=1 t=261
  Batch  47 | t=[41,338] | loss=0.5542 | acc=13/16 | MISCLASSIFIED: [3] pred=0 true=1 t=261, [10] pred=0 true=1 t=154, [14] pred=1 true=0 t=338
  Batch  48 | t=[26,358] | loss=0.5748 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=338, [4] pred=1 true=0 t=177, [6] pred=0 true=1 t=353, [13] pred=0 true=1 t=338
  Batch  49 | t=[17,344] | loss=0.6276 | acc=12/16 | MISCLASSIFIED: [5] pred=0 true=1 t=257, [6] pred=0 true=1 t=76, [10] pred=0 true=1 t=290, [13] pred=0 true=1 t=344
  Batch  50 | t=[16,325] | loss=0.7935 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=271, [2] pred=0 true=1 t=102, [6] pred=1 true=0 t=251, [11] pred=1 true=0 t=116, [15] pred=0 true=1 t=191
  Batch  51 | t=[36,343] | loss=0.5193 | acc=14/16 | MISCLASSIFIED: [1] pred=0 true=1 t=177, [8] pred=1 true=0 t=141
  Batch  52 | t=[28,295] | loss=0.5117 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=170, [2] pred=0 true=1 t=295, [15] pred=0 true=1 t=192
  Batch  53 | t=[22,362] | loss=0.9215 | acc=7/16 | MISCLASSIFIED: [0] pred=1 true=0 t=180, [2] pred=1 true=0 t=84, [5] pred=0 true=1 t=245, [7] pred=1 true=0 t=22, [8] pred=0 true=1 t=343, [9] pred=0 true=1 t=353, [10] pred=0 true=1 t=22, [13] pred=0 true=1 t=362, [15] pred=0 true=1 t=304
  Batch  54 | t=[20,339] | loss=0.5453 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=324, [7] pred=0 true=1 t=20, [11] pred=0 true=1 t=284, [14] pred=0 true=1 t=94, [15] pred=0 true=1 t=35
  Batch  55 | t=[26,362] | loss=0.6818 | acc=10/16 | MISCLASSIFIED: [1] pred=0 true=1 t=145, [4] pred=1 true=0 t=124, [7] pred=1 true=0 t=213, [10] pred=0 true=1 t=315, [12] pred=0 true=1 t=65, [15] pred=1 true=0 t=299
  Batch  56 | t=[19,351] | loss=0.5080 | acc=13/16 | MISCLASSIFIED: [10] pred=0 true=1 t=351, [12] pred=0 true=1 t=60, [14] pred=0 true=1 t=275
  Batch  57 | t=[14,330] | loss=0.5522 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=30, [4] pred=1 true=0 t=330, [10] pred=0 true=1 t=153
  Batch  58 | t=[32,284] | loss=0.5721 | acc=13/16 | MISCLASSIFIED: [13] pred=0 true=1 t=190, [14] pred=0 true=1 t=162, [15] pred=0 true=1 t=200
  Batch  59 | t=[24,362] | loss=0.8932 | acc=7/16 | MISCLASSIFIED: [0] pred=0 true=1 t=214, [1] pred=1 true=0 t=362, [2] pred=1 true=0 t=290, [3] pred=0 true=1 t=46, [4] pred=0 true=1 t=155, [8] pred=1 true=0 t=355, [10] pred=1 true=0 t=94, [11] pred=0 true=1 t=257, [13] pred=0 true=1 t=24
  Batch  60 | t=[0,365] | loss=0.7658 | acc=9/16 | MISCLASSIFIED: [1] pred=1 true=0 t=148, [2] pred=1 true=0 t=176, [4] pred=0 true=1 t=300, [6] pred=0 true=1 t=244, [7] pred=0 true=1 t=365, [9] pred=0 true=1 t=0, [11] pred=0 true=1 t=289
  Batch  61 | t=[28,313] | loss=0.6364 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=153, [7] pred=0 true=1 t=172, [12] pred=0 true=1 t=212, [13] pred=1 true=0 t=71, [14] pred=0 true=1 t=101
  Batch  62 | t=[5,315] | loss=0.4516 | acc=14/16 | MISCLASSIFIED: [6] pred=1 true=0 t=131, [12] pred=0 true=1 t=49
  Batch  63 | t=[12,355] | loss=0.5911 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=29, [3] pred=1 true=0 t=12, [7] pred=0 true=1 t=155
  Batch  64 | t=[15,343] | loss=0.6447 | acc=8/16 | MISCLASSIFIED: [0] pred=0 true=1 t=178, [1] pred=1 true=0 t=241, [2] pred=1 true=0 t=340, [6] pred=0 true=1 t=15, [8] pred=1 true=0 t=74, [9] pred=0 true=1 t=177, [11] pred=1 true=0 t=339, [15] pred=1 true=0 t=343
  Batch  65 | t=[2,327] | loss=0.5920 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=178, [2] pred=0 true=1 t=2, [4] pred=1 true=0 t=50, [7] pred=0 true=1 t=245, [11] pred=1 true=0 t=327, [15] pred=0 true=1 t=315
  Batch  66 | t=[12,350] | loss=0.6385 | acc=12/16 | MISCLASSIFIED: [6] pred=1 true=0 t=319, [8] pred=1 true=0 t=350, [11] pred=1 true=0 t=12, [13] pred=1 true=0 t=185
  Batch  67 | t=[13,321] | loss=0.7741 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=299, [6] pred=1 true=0 t=35, [7] pred=0 true=1 t=163, [10] pred=0 true=1 t=138, [12] pred=1 true=0 t=51, [13] pred=1 true=0 t=257
  Batch  68 | t=[6,293] | loss=0.5554 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=192, [9] pred=1 true=0 t=138, [10] pred=1 true=0 t=293, [15] pred=0 true=1 t=235
  Batch  69 | t=[7,305] | loss=0.4792 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=7, [7] pred=0 true=1 t=258, [12] pred=1 true=0 t=305
  Batch  70 | t=[23,363] | loss=0.6243 | acc=12/16 | MISCLASSIFIED: [2] pred=1 true=0 t=56, [6] pred=0 true=1 t=321, [8] pred=1 true=0 t=98, [9] pred=1 true=0 t=23
  Batch  71 | t=[15,322] | loss=0.6253 | acc=13/16 | MISCLASSIFIED: [5] pred=0 true=1 t=240, [6] pred=0 true=1 t=297, [15] pred=0 true=1 t=305
  Batch  72 | t=[80,361] | loss=0.5979 | acc=12/16 | MISCLASSIFIED: [5] pred=0 true=1 t=137, [9] pred=1 true=0 t=80, [13] pred=1 true=0 t=217, [14] pred=0 true=1 t=361
  Batch  73 | t=[36,351] | loss=0.6749 | acc=10/16 | MISCLASSIFIED: [2] pred=0 true=1 t=335, [8] pred=1 true=0 t=251, [9] pred=0 true=1 t=351, [11] pred=0 true=1 t=256, [12] pred=0 true=1 t=215, [14] pred=1 true=0 t=90
  Batch  74 | t=[78,293] | loss=0.5187 | acc=15/16 | MISCLASSIFIED: [1] pred=0 true=1 t=178
  Batch  75 | t=[11,342] | loss=0.6521 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=45, [3] pred=0 true=1 t=281, [4] pred=0 true=1 t=342, [5] pred=0 true=1 t=261, [7] pred=0 true=1 t=236
  Batch  76 | t=[26,354] | loss=0.7080 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=113, [8] pred=0 true=1 t=300, [9] pred=1 true=0 t=210, [13] pred=0 true=1 t=354
  Batch  77 | t=[2,334] | loss=0.5136 | acc=13/16 | MISCLASSIFIED: [2] pred=0 true=1 t=334, [5] pred=1 true=0 t=47, [11] pred=1 true=0 t=42
  Batch  78 | t=[72,358] | loss=0.6518 | acc=13/16 | MISCLASSIFIED: [6] pred=1 true=0 t=199, [11] pred=1 true=0 t=96, [13] pred=1 true=0 t=73
  Batch  79 | t=[29,361] | loss=0.5272 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=62, [1] pred=1 true=0 t=233, [2] pred=1 true=0 t=61, [12] pred=0 true=1 t=93, [14] pred=0 true=1 t=361
  Batch  80 | t=[0,276] | loss=0.5352 | acc=13/16 | MISCLASSIFIED: [7] pred=0 true=1 t=235, [8] pred=1 true=0 t=170, [15] pred=1 true=0 t=230
  Batch  81 | t=[20,351] | loss=0.7320 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=351, [3] pred=0 true=1 t=200, [7] pred=1 true=0 t=48, [8] pred=1 true=0 t=236, [11] pred=0 true=1 t=71, [12] pred=1 true=0 t=124, [14] pred=1 true=0 t=194
  Batch  82 | t=[2,352] | loss=0.5895 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=316, [4] pred=0 true=1 t=82, [8] pred=1 true=0 t=212, [12] pred=0 true=1 t=139, [13] pred=0 true=1 t=290
  Batch  83 | t=[66,363] | loss=0.7257 | acc=11/16 | MISCLASSIFIED: [3] pred=0 true=1 t=165, [5] pred=0 true=1 t=194, [10] pred=1 true=0 t=124, [11] pred=1 true=0 t=360, [13] pred=0 true=1 t=213
  Batch  84 | t=[39,363] | loss=0.6048 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=363, [3] pred=1 true=0 t=167, [4] pred=0 true=1 t=216, [5] pred=1 true=0 t=153, [9] pred=1 true=0 t=104
  Batch  85 | t=[45,362] | loss=0.7600 | acc=7/14 | MISCLASSIFIED: [2] pred=0 true=1 t=106, [3] pred=1 true=0 t=332, [4] pred=1 true=0 t=108, [7] pred=0 true=1 t=362, [8] pred=0 true=1 t=255, [9] pred=1 true=0 t=91, [10] pred=1 true=0 t=322
Epoch 110 [adversarial] | Loss: 0.6137 | Val Loss: 0.5296 | Val Acc: 76.1% | Adv Val Acc: 49.9% | LR: 7.19e-03
--- Saved model to checkpoints/robust_classification/state.pt ---
  Batch   0 | t=[13,356] | loss=0.8767 | acc=7/16 | MISCLASSIFIED: [0] pred=1 true=0 t=356, [2] pred=1 true=0 t=254, [3] pred=0 true=1 t=212, [8] pred=0 true=1 t=301, [9] pred=1 true=0 t=95, [10] pred=1 true=0 t=113, [13] pred=0 true=1 t=256, [14] pred=1 true=0 t=277, [15] pred=1 true=0 t=13
  Batch   1 | t=[4,362] | loss=0.6373 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=125, [4] pred=0 true=1 t=4, [11] pred=0 true=1 t=162, [12] pred=0 true=1 t=362, [14] pred=0 true=1 t=154
  Batch   2 | t=[2,338] | loss=0.6663 | acc=9/16 | MISCLASSIFIED: [2] pred=1 true=0 t=236, [3] pred=0 true=1 t=338, [5] pred=1 true=0 t=2, [7] pred=1 true=0 t=91, [12] pred=0 true=1 t=320, [14] pred=1 true=0 t=163, [15] pred=1 true=0 t=130
  Batch   3 | t=[10,363] | loss=0.6798 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=76, [4] pred=0 true=1 t=363, [5] pred=1 true=0 t=204, [6] pred=1 true=0 t=109, [15] pred=0 true=1 t=260
  Batch   4 | t=[6,342] | loss=0.5683 | acc=10/16 | MISCLASSIFIED: [1] pred=0 true=1 t=158, [3] pred=1 true=0 t=188, [10] pred=1 true=0 t=85, [12] pred=1 true=0 t=6, [13] pred=1 true=0 t=342, [14] pred=0 true=1 t=270
  Batch   5 | t=[13,316] | loss=0.5798 | acc=13/16 | MISCLASSIFIED: [4] pred=0 true=1 t=282, [9] pred=1 true=0 t=206, [13] pred=0 true=1 t=13
  Batch   6 | t=[2,349] | loss=0.4754 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=185, [2] pred=1 true=0 t=327, [12] pred=1 true=0 t=312
  Batch   7 | t=[5,362] | loss=0.6874 | acc=10/16 | MISCLASSIFIED: [1] pred=0 true=1 t=277, [2] pred=1 true=0 t=271, [5] pred=1 true=0 t=113, [6] pred=0 true=1 t=176, [10] pred=0 true=1 t=327, [15] pred=1 true=0 t=222
  Batch   8 | t=[20,362] | loss=0.8756 | acc=7/16 | MISCLASSIFIED: [1] pred=0 true=1 t=150, [2] pred=1 true=0 t=260, [3] pred=1 true=0 t=362, [5] pred=0 true=1 t=109, [6] pred=1 true=0 t=20, [8] pred=0 true=1 t=70, [9] pred=1 true=0 t=309, [14] pred=1 true=0 t=41, [15] pred=0 true=1 t=56
  Batch   9 | t=[9,366] | loss=0.6029 | acc=13/16 | MISCLASSIFIED: [5] pred=0 true=1 t=124, [11] pred=0 true=1 t=9, [14] pred=1 true=0 t=100
  Batch  10 | t=[9,288] | loss=0.6493 | acc=10/16 | MISCLASSIFIED: [3] pred=0 true=1 t=104, [4] pred=0 true=1 t=55, [7] pred=1 true=0 t=288, [8] pred=1 true=0 t=173, [9] pred=1 true=0 t=152, [10] pred=1 true=0 t=271
  Batch  11 | t=[5,342] | loss=0.9256 | acc=8/16 | MISCLASSIFIED: [2] pred=0 true=1 t=58, [4] pred=0 true=1 t=5, [7] pred=1 true=0 t=342, [9] pred=0 true=1 t=264, [10] pred=0 true=1 t=238, [11] pred=0 true=1 t=52, [12] pred=1 true=0 t=56, [13] pred=0 true=1 t=19
  Batch  12 | t=[3,364] | loss=0.5206 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=357, [8] pred=1 true=0 t=364, [12] pred=1 true=0 t=113, [13] pred=0 true=1 t=280
  Batch  13 | t=[0,361] | loss=0.5706 | acc=11/16 | MISCLASSIFIED: [4] pred=1 true=0 t=265, [5] pred=0 true=1 t=361, [6] pred=1 true=0 t=242, [11] pred=1 true=0 t=242, [13] pred=0 true=1 t=0
  Batch  14 | t=[9,363] | loss=0.5872 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=243, [4] pred=0 true=1 t=363, [8] pred=0 true=1 t=353, [9] pred=0 true=1 t=15, [15] pred=0 true=1 t=354
  Batch  15 | t=[3,369] | loss=0.5316 | acc=12/16 | MISCLASSIFIED: [2] pred=1 true=0 t=3, [5] pred=0 true=1 t=245, [11] pred=0 true=1 t=212, [14] pred=0 true=1 t=39
  Batch  16 | t=[23,353] | loss=0.5814 | acc=13/16 | MISCLASSIFIED: [6] pred=0 true=1 t=29, [12] pred=1 true=0 t=334, [14] pred=0 true=1 t=326
  Batch  17 | t=[7,255] | loss=0.6096 | acc=12/16 | MISCLASSIFIED: [5] pred=1 true=0 t=145, [11] pred=1 true=0 t=172, [12] pred=1 true=0 t=116, [13] pred=1 true=0 t=9
  Batch  18 | t=[8,337] | loss=0.5082 | acc=13/16 | MISCLASSIFIED: [3] pred=1 true=0 t=317, [8] pred=0 true=1 t=8, [15] pred=1 true=0 t=178
  Batch  19 | t=[25,327] | loss=0.5582 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=303, [1] pred=1 true=0 t=117, [4] pred=1 true=0 t=234, [13] pred=1 true=0 t=25, [15] pred=1 true=0 t=264
  Batch  20 | t=[29,275] | loss=0.5812 | acc=11/16 | MISCLASSIFIED: [4] pred=1 true=0 t=69, [5] pred=0 true=1 t=261, [11] pred=1 true=0 t=194, [12] pred=1 true=0 t=78, [13] pred=1 true=0 t=84
  Batch  21 | t=[1,367] | loss=0.8083 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=283, [3] pred=1 true=0 t=301, [8] pred=1 true=0 t=96, [9] pred=0 true=1 t=78, [12] pred=0 true=1 t=4, [14] pred=1 true=0 t=111, [15] pred=1 true=0 t=367
  Batch  22 | t=[54,327] | loss=0.7748 | acc=6/16 | MISCLASSIFIED: [1] pred=0 true=1 t=190, [2] pred=0 true=1 t=104, [6] pred=0 true=1 t=280, [7] pred=1 true=0 t=202, [9] pred=1 true=0 t=98, [10] pred=0 true=1 t=262, [11] pred=0 true=1 t=207, [12] pred=1 true=0 t=80, [13] pred=1 true=0 t=327, [14] pred=0 true=1 t=54
  Batch  23 | t=[5,318] | loss=0.5772 | acc=13/16 | MISCLASSIFIED: [11] pred=0 true=1 t=241, [12] pred=1 true=0 t=172, [13] pred=0 true=1 t=318
  Batch  24 | t=[42,356] | loss=0.5179 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=356, [8] pred=1 true=0 t=299, [15] pred=0 true=1 t=67
  Batch  25 | t=[27,362] | loss=0.5104 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=324, [3] pred=1 true=0 t=306, [11] pred=1 true=0 t=130, [15] pred=1 true=0 t=362
  Batch  26 | t=[37,369] | loss=0.5290 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=360, [13] pred=1 true=0 t=369, [15] pred=1 true=0 t=111
