CUDA Memory Cleared. Current VRAM Usage: 0.00 MB
On device cuda
Getting data loader crumb
Total unique classes found: 2
Label IDs: [0, 1]
Total images in dataset: 2003
Total batches: 86 (at batch size 16)

============================================================
Run 1/1  |  seed=44  |  results -> results/robust_classification/run_20260701_101023_seed44
============================================================

Training robust_classification for 200 epochs
  Batch   0 | t=[0,0] | loss=0.7179 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=0, [1] pred=1 true=0 t=0, [6] pred=1 true=0 t=0, [10] pred=0 true=1 t=0, [12] pred=1 true=0 t=0, [13] pred=1 true=0 t=0, [14] pred=1 true=0 t=0
  Batch  49 | t=[0,64] | loss=0.4543 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=10, [4] pred=0 true=1 t=0, [11] pred=0 true=1 t=19
  Batch  50 | t=[0,58] | loss=0.3860 | acc=13/16 | MISCLASSIFIED: [6] pred=1 true=0 t=31, [9] pred=0 true=1 t=1, [12] pred=1 true=0 t=48
  Batch  51 | t=[3,69] | loss=0.4978 | acc=11/16 | MISCLASSIFIED: [8] pred=1 true=0 t=55, [9] pred=1 true=0 t=14, [10] pred=1 true=0 t=69, [11] pred=1 true=0 t=56, [12] pred=1 true=0 t=43
  Batch  52 | t=[6,68] | loss=0.3511 | acc=15/16 | MISCLASSIFIED: [12] pred=1 true=0 t=38
  Batch  53 | t=[8,69] | loss=0.4002 | acc=13/16 | MISCLASSIFIED: [5] pred=1 true=0 t=49, [7] pred=0 true=1 t=36, [13] pred=1 true=0 t=27
  Batch  54 | t=[5,68] | loss=0.5950 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=5, [7] pred=0 true=1 t=44, [13] pred=0 true=1 t=46
  Batch  55 | t=[1,60] | loss=0.4436 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=60, [5] pred=1 true=0 t=10, [13] pred=1 true=0 t=57
  Batch  56 | t=[16,63] | loss=0.3167 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=32, [9] pred=1 true=0 t=29, [13] pred=0 true=1 t=46
  Batch  57 | t=[3,67] | loss=0.3183 | acc=15/16 | MISCLASSIFIED: [8] pred=1 true=0 t=14
  Batch  58 | t=[7,68] | loss=0.6861 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=46, [6] pred=1 true=0 t=46, [7] pred=0 true=1 t=9, [10] pred=0 true=1 t=18, [11] pred=0 true=1 t=13
  Batch  59 | t=[3,66] | loss=0.5395 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=57, [7] pred=1 true=0 t=40, [13] pred=1 true=0 t=24, [14] pred=1 true=0 t=25, [15] pred=0 true=1 t=62
  Batch  60 | t=[0,57] | loss=0.5979 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=19, [6] pred=0 true=1 t=57, [8] pred=1 true=0 t=32, [14] pred=1 true=0 t=7, [15] pred=0 true=1 t=15
  Batch  61 | t=[2,64] | loss=0.4506 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=64, [7] pred=1 true=0 t=2, [12] pred=0 true=1 t=7, [15] pred=1 true=0 t=14
  Batch  62 | t=[1,67] | loss=0.6822 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=3, [4] pred=1 true=0 t=20, [6] pred=0 true=1 t=58, [7] pred=0 true=1 t=67
  Batch  63 | t=[8,67] | loss=0.3097 | acc=15/16 | MISCLASSIFIED: [13] pred=0 true=1 t=46
  Batch  64 | t=[0,67] | loss=0.7744 | acc=10/16 | MISCLASSIFIED: [3] pred=0 true=1 t=33, [4] pred=0 true=1 t=67, [9] pred=0 true=1 t=35, [10] pred=0 true=1 t=6, [14] pred=0 true=1 t=63, [15] pred=1 true=0 t=56
  Batch  65 | t=[11,63] | loss=0.4855 | acc=11/16 | MISCLASSIFIED: [6] pred=0 true=1 t=48, [9] pred=0 true=1 t=63, [10] pred=0 true=1 t=21, [13] pred=1 true=0 t=34, [14] pred=1 true=0 t=45
  Batch  66 | t=[5,68] | loss=0.9466 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=16, [4] pred=0 true=1 t=25, [7] pred=1 true=0 t=66, [8] pred=0 true=1 t=37, [12] pred=0 true=1 t=59, [13] pred=0 true=1 t=28
  Batch  67 | t=[7,60] | loss=0.6792 | acc=14/16 | MISCLASSIFIED: [11] pred=1 true=0 t=12, [12] pred=1 true=0 t=25
  Batch  68 | t=[3,62] | loss=0.5865 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=9, [4] pred=0 true=1 t=36, [7] pred=1 true=0 t=22, [8] pred=1 true=0 t=9
  Batch  69 | t=[2,69] | loss=0.4648 | acc=12/16 | MISCLASSIFIED: [4] pred=1 true=0 t=69, [7] pred=1 true=0 t=2, [9] pred=1 true=0 t=25, [11] pred=0 true=1 t=63
  Batch  70 | t=[1,67] | loss=0.5880 | acc=10/16 | MISCLASSIFIED: [3] pred=1 true=0 t=1, [7] pred=0 true=1 t=50, [11] pred=0 true=1 t=21, [12] pred=1 true=0 t=21, [13] pred=1 true=0 t=37, [15] pred=1 true=0 t=30
  Batch  71 | t=[2,60] | loss=0.5629 | acc=12/16 | MISCLASSIFIED: [3] pred=0 true=1 t=43, [11] pred=0 true=1 t=60, [12] pred=0 true=1 t=56, [15] pred=1 true=0 t=16
  Batch  72 | t=[3,65] | loss=0.4225 | acc=13/16 | MISCLASSIFIED: [3] pred=1 true=0 t=37, [11] pred=0 true=1 t=57, [12] pred=0 true=1 t=53
  Batch  73 | t=[2,60] | loss=0.6522 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=46, [2] pred=0 true=1 t=2, [6] pred=0 true=1 t=32, [7] pred=0 true=1 t=47, [8] pred=0 true=1 t=41, [15] pred=0 true=1 t=42
  Batch  74 | t=[0,69] | loss=0.5470 | acc=13/16 | MISCLASSIFIED: [4] pred=1 true=0 t=4, [6] pred=1 true=0 t=19, [15] pred=1 true=0 t=44
  Batch  75 | t=[5,64] | loss=0.5206 | acc=11/16 | MISCLASSIFIED: [2] pred=1 true=0 t=8, [4] pred=0 true=1 t=5, [6] pred=0 true=1 t=38, [13] pred=0 true=1 t=16, [14] pred=1 true=0 t=52
  Batch  76 | t=[4,65] | loss=0.4656 | acc=13/16 | MISCLASSIFIED: [7] pred=1 true=0 t=5, [10] pred=1 true=0 t=45, [15] pred=1 true=0 t=45
  Batch  77 | t=[1,69] | loss=0.4908 | acc=12/16 | MISCLASSIFIED: [8] pred=1 true=0 t=51, [9] pred=1 true=0 t=17, [13] pred=0 true=1 t=14, [15] pred=0 true=1 t=17
  Batch  78 | t=[3,60] | loss=0.4975 | acc=13/16 | MISCLASSIFIED: [4] pred=0 true=1 t=15, [12] pred=1 true=0 t=37, [15] pred=0 true=1 t=31
  Batch  79 | t=[3,69] | loss=0.5617 | acc=13/16 | MISCLASSIFIED: [5] pred=0 true=1 t=55, [13] pred=1 true=0 t=37, [14] pred=0 true=1 t=56
  Batch  80 | t=[6,68] | loss=0.5122 | acc=11/16 | MISCLASSIFIED: [2] pred=1 true=0 t=10, [4] pred=1 true=0 t=17, [12] pred=1 true=0 t=8, [13] pred=1 true=0 t=45, [15] pred=0 true=1 t=52
  Batch  81 | t=[3,68] | loss=0.3426 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=38, [3] pred=0 true=1 t=63, [9] pred=1 true=0 t=38
  Batch  82 | t=[3,62] | loss=0.5089 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=31, [2] pred=0 true=1 t=3, [11] pred=1 true=0 t=46
  Batch  83 | t=[17,69] | loss=0.5438 | acc=12/16 | MISCLASSIFIED: [5] pred=0 true=1 t=28, [10] pred=0 true=1 t=63, [13] pred=0 true=1 t=68, [15] pred=1 true=0 t=25
  Batch  84 | t=[0,61] | loss=0.5224 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=0, [8] pred=1 true=0 t=61, [12] pred=0 true=1 t=16, [14] pred=1 true=0 t=59
  Batch  85 | t=[0,65] | loss=0.5491 | acc=11/14 | MISCLASSIFIED: [2] pred=1 true=0 t=46, [9] pred=1 true=0 t=45, [12] pred=1 true=0 t=26
Epoch 14 [warmup] | Loss: 0.5470 | Val Loss: 0.6244 | Val Acc: 65.3% | LR: 3.18e-03
--- Saved model to checkpoints/robust_classification/state.pt ---
  Batch   0 | t=[1,67] | loss=0.7439 | acc=9/16 | MISCLASSIFIED: [1] pred=1 true=0 t=56, [7] pred=1 true=0 t=29, [10] pred=1 true=0 t=47, [12] pred=1 true=0 t=57, [13] pred=0 true=1 t=24, [14] pred=1 true=0 t=67, [15] pred=1 true=0 t=9
  Batch   1 | t=[4,69] | loss=0.5064 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=60, [7] pred=1 true=0 t=38, [8] pred=0 true=1 t=44, [9] pred=0 true=1 t=25, [14] pred=1 true=0 t=57
  Batch   2 | t=[0,59] | loss=0.8380 | acc=8/16 | MISCLASSIFIED: [0] pred=0 true=1 t=26, [2] pred=1 true=0 t=42, [4] pred=0 true=1 t=20, [8] pred=1 true=0 t=9, [9] pred=1 true=0 t=20, [10] pred=1 true=0 t=27, [13] pred=0 true=1 t=35, [15] pred=1 true=0 t=49
  Batch   3 | t=[6,73] | loss=0.4142 | acc=14/16 | MISCLASSIFIED: [3] pred=1 true=0 t=40, [13] pred=1 true=0 t=60
  Batch   4 | t=[1,74] | loss=0.5133 | acc=12/16 | MISCLASSIFIED: [2] pred=1 true=0 t=68, [3] pred=1 true=0 t=25, [8] pred=0 true=1 t=17, [12] pred=1 true=0 t=62
  Batch   5 | t=[2,72] | loss=0.4580 | acc=15/16 | MISCLASSIFIED: [7] pred=0 true=1 t=6
  Batch   6 | t=[4,68] | loss=0.4100 | acc=15/16 | MISCLASSIFIED: [3] pred=1 true=0 t=28
  Batch   7 | t=[5,69] | loss=0.5641 | acc=12/16 | MISCLASSIFIED: [6] pred=0 true=1 t=5, [7] pred=0 true=1 t=40, [10] pred=0 true=1 t=36, [12] pred=1 true=0 t=21
  Batch   8 | t=[2,73] | loss=0.5361 | acc=12/16 | MISCLASSIFIED: [9] pred=0 true=1 t=64, [11] pred=0 true=1 t=72, [12] pred=0 true=1 t=54, [15] pred=1 true=0 t=69
  Batch   9 | t=[5,73] | loss=0.7133 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=5, [1] pred=0 true=1 t=32, [2] pred=1 true=0 t=21, [3] pred=1 true=0 t=50, [12] pred=0 true=1 t=47, [14] pred=1 true=0 t=67
  Batch  10 | t=[1,74] | loss=0.5979 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=60, [6] pred=1 true=0 t=63, [12] pred=0 true=1 t=29, [14] pred=1 true=0 t=71
  Batch  11 | t=[4,74] | loss=0.4762 | acc=14/16 | MISCLASSIFIED: [3] pred=0 true=1 t=30, [8] pred=0 true=1 t=38
  Batch  12 | t=[3,73] | loss=0.5510 | acc=14/16 | MISCLASSIFIED: [10] pred=0 true=1 t=68, [11] pred=0 true=1 t=3
  Batch  13 | t=[2,73] | loss=0.4818 | acc=13/16 | MISCLASSIFIED: [3] pred=0 true=1 t=38, [14] pred=1 true=0 t=37, [15] pred=1 true=0 t=69
  Batch  14 | t=[1,74] | loss=0.5048 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=60, [6] pred=0 true=1 t=45, [8] pred=0 true=1 t=1, [14] pred=0 true=1 t=54
  Batch  15 | t=[1,72] | loss=0.4636 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=13, [4] pred=0 true=1 t=52, [7] pred=0 true=1 t=69, [9] pred=1 true=0 t=31, [10] pred=1 true=0 t=62
  Batch  16 | t=[5,63] | loss=0.5634 | acc=13/16 | MISCLASSIFIED: [3] pred=1 true=0 t=28, [7] pred=0 true=1 t=37, [9] pred=1 true=0 t=5
  Batch  17 | t=[4,64] | loss=0.5107 | acc=13/16 | MISCLASSIFIED: [7] pred=1 true=0 t=21, [12] pred=1 true=0 t=36, [13] pred=0 true=1 t=39
  Batch  18 | t=[0,74] | loss=0.5538 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=72, [5] pred=0 true=1 t=36, [8] pred=1 true=0 t=62, [10] pred=1 true=0 t=37, [13] pred=1 true=0 t=30
  Batch  19 | t=[12,70] | loss=0.5046 | acc=11/16 | MISCLASSIFIED: [4] pred=1 true=0 t=60, [8] pred=0 true=1 t=39, [10] pred=1 true=0 t=70, [11] pred=1 true=0 t=32, [12] pred=0 true=1 t=45
  Batch  20 | t=[5,60] | loss=0.3240 | acc=15/16 | MISCLASSIFIED: [1] pred=1 true=0 t=40
  Batch  21 | t=[0,72] | loss=0.5599 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=51, [3] pred=0 true=1 t=16, [6] pred=0 true=1 t=69, [9] pred=1 true=0 t=5
  Batch  22 | t=[0,72] | loss=0.4053 | acc=14/16 | MISCLASSIFIED: [2] pred=1 true=0 t=28, [15] pred=1 true=0 t=65
  Batch  23 | t=[4,59] | loss=0.6328 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=50, [6] pred=1 true=0 t=4, [10] pred=0 true=1 t=41, [12] pred=0 true=1 t=26
  Batch  24 | t=[7,74] | loss=0.4171 | acc=13/16 | MISCLASSIFIED: [4] pred=0 true=1 t=44, [11] pred=0 true=1 t=71, [15] pred=1 true=0 t=52
  Batch  25 | t=[5,58] | loss=0.4579 | acc=13/16 | MISCLASSIFIED: [10] pred=1 true=0 t=58, [12] pred=1 true=0 t=49, [14] pred=0 true=1 t=32
  Batch  26 | t=[2,73] | loss=0.3448 | acc=15/16 | MISCLASSIFIED: [14] pred=0 true=1 t=4
  Batch  27 | t=[9,71] | loss=0.4731 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=9, [2] pred=0 true=1 t=43, [4] pred=1 true=0 t=14, [14] pred=0 true=1 t=34
  Batch  28 | t=[1,68] | loss=0.4617 | acc=13/16 | MISCLASSIFIED: [5] pred=0 true=1 t=33, [11] pred=1 true=0 t=68, [12] pred=0 true=1 t=25
  Batch  29 | t=[5,65] | loss=0.7420 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=37, [3] pred=0 true=1 t=45, [13] pred=1 true=0 t=5
  Batch  30 | t=[0,73] | loss=0.4096 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=0, [5] pred=1 true=0 t=40, [14] pred=1 true=0 t=50
  Batch  31 | t=[1,70] | loss=0.5182 | acc=12/16 | MISCLASSIFIED: [9] pred=0 true=1 t=21, [12] pred=1 true=0 t=35, [13] pred=0 true=1 t=34, [14] pred=1 true=0 t=1
  Batch  32 | t=[1,73] | loss=0.4155 | acc=13/16 | MISCLASSIFIED: [5] pred=0 true=1 t=10, [10] pred=0 true=1 t=63, [11] pred=0 true=1 t=53
  Batch  33 | t=[2,68] | loss=0.4846 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=68, [1] pred=1 true=0 t=43, [7] pred=1 true=0 t=64, [8] pred=1 true=0 t=25, [13] pred=0 true=1 t=67
  Batch  34 | t=[6,69] | loss=0.3822 | acc=14/16 | MISCLASSIFIED: [10] pred=1 true=0 t=63, [14] pred=1 true=0 t=24
  Batch  35 | t=[0,66] | loss=0.3525 | acc=13/16 | MISCLASSIFIED: [4] pred=0 true=1 t=62, [9] pred=0 true=1 t=66, [13] pred=1 true=0 t=0
  Batch  36 | t=[1,73] | loss=0.3408 | acc=15/16 | MISCLASSIFIED: [4] pred=0 true=1 t=30
  Batch  37 | t=[0,58] | loss=0.6805 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=29, [2] pred=0 true=1 t=20, [4] pred=0 true=1 t=27, [15] pred=1 true=0 t=49
  Batch  38 | t=[17,72] | loss=0.5459 | acc=14/16 | MISCLASSIFIED: [1] pred=1 true=0 t=37, [14] pred=1 true=0 t=41
  Batch  39 | t=[2,71] | loss=0.4588 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=71, [5] pred=0 true=1 t=61, [10] pred=1 true=0 t=4
  Batch  40 | t=[4,74] | loss=0.3589 | acc=12/16 | MISCLASSIFIED: [4] pred=0 true=1 t=13, [6] pred=1 true=0 t=4, [11] pred=0 true=1 t=15, [15] pred=1 true=0 t=60
  Batch  41 | t=[6,74] | loss=0.6246 | acc=12/16 | MISCLASSIFIED: [3] pred=0 true=1 t=49, [8] pred=1 true=0 t=36, [9] pred=1 true=0 t=37, [11] pred=1 true=0 t=10
  Batch  42 | t=[2,69] | loss=0.5191 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=7, [4] pred=0 true=1 t=9, [6] pred=1 true=0 t=66, [7] pred=0 true=1 t=45, [10] pred=0 true=1 t=44
  Batch  43 | t=[2,73] | loss=0.3952 | acc=13/16 | MISCLASSIFIED: [4] pred=1 true=0 t=2, [9] pred=0 true=1 t=9, [13] pred=1 true=0 t=47
  Batch  44 | t=[9,73] | loss=0.4508 | acc=12/16 | MISCLASSIFIED: [4] pred=0 true=1 t=17, [6] pred=1 true=0 t=29, [9] pred=0 true=1 t=42, [10] pred=1 true=0 t=39
  Batch  45 | t=[10,71] | loss=0.8099 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=20, [3] pred=0 true=1 t=18, [6] pred=1 true=0 t=27, [7] pred=0 true=1 t=52, [8] pred=0 true=1 t=43, [12] pred=1 true=0 t=67, [15] pred=1 true=0 t=57
  Batch  46 | t=[2,70] | loss=0.3943 | acc=14/16 | MISCLASSIFIED: [12] pred=0 true=1 t=70, [15] pred=0 true=1 t=59
  Batch  47 | t=[1,68] | loss=0.5221 | acc=12/16 | MISCLASSIFIED: [4] pred=1 true=0 t=41, [6] pred=1 true=0 t=1, [9] pred=1 true=0 t=66, [12] pred=1 true=0 t=68
  Batch  48 | t=[3,74] | loss=0.6691 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=53, [9] pred=1 true=0 t=67, [10] pred=0 true=1 t=74, [14] pred=1 true=0 t=50
  Batch  49 | t=[4,73] | loss=0.4602 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=66, [13] pred=1 true=0 t=67, [15] pred=1 true=0 t=33
  Batch  50 | t=[0,72] | loss=0.3643 | acc=14/16 | MISCLASSIFIED: [5] pred=0 true=1 t=72, [7] pred=0 true=1 t=27
  Batch  51 | t=[0,71] | loss=0.5179 | acc=14/16 | MISCLASSIFIED: [0] pred=0 true=1 t=0, [2] pred=1 true=0 t=25
  Batch  52 | t=[2,72] | loss=0.3708 | acc=14/16 | MISCLASSIFIED: [5] pred=1 true=0 t=7, [15] pred=0 true=1 t=57
  Batch  53 | t=[0,72] | loss=0.3732 | acc=14/16 | MISCLASSIFIED: [2] pred=1 true=0 t=1, [6] pred=1 true=0 t=67
  Batch  54 | t=[6,71] | loss=0.3603 | acc=15/16 | MISCLASSIFIED: [2] pred=0 true=1 t=51
  Batch  55 | t=[4,73] | loss=0.4777 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=69, [1] pred=1 true=0 t=62, [5] pred=0 true=1 t=57, [6] pred=1 true=0 t=43
  Batch  56 | t=[2,74] | loss=0.5031 | acc=13/16 | MISCLASSIFIED: [9] pred=1 true=0 t=8, [11] pred=0 true=1 t=61, [15] pred=1 true=0 t=43
  Batch  57 | t=[1,74] | loss=0.6182 | acc=10/16 | MISCLASSIFIED: [4] pred=0 true=1 t=28, [7] pred=0 true=1 t=2, [9] pred=0 true=1 t=71, [11] pred=1 true=0 t=33, [12] pred=1 true=0 t=74, [14] pred=0 true=1 t=34
  Batch  58 | t=[4,70] | loss=0.4683 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=70, [1] pred=1 true=0 t=35, [6] pred=1 true=0 t=29, [11] pred=1 true=0 t=53
  Batch  59 | t=[4,73] | loss=0.5500 | acc=12/16 | MISCLASSIFIED: [4] pred=1 true=0 t=53, [8] pred=1 true=0 t=44, [9] pred=0 true=1 t=73, [10] pred=1 true=0 t=36
  Batch  60 | t=[1,73] | loss=0.4031 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=25, [2] pred=1 true=0 t=18, [3] pred=1 true=0 t=44
  Batch  61 | t=[4,73] | loss=0.8627 | acc=10/16 | MISCLASSIFIED: [6] pred=1 true=0 t=9, [7] pred=0 true=1 t=47, [8] pred=1 true=0 t=9, [9] pred=0 true=1 t=71, [14] pred=1 true=0 t=18, [15] pred=1 true=0 t=72
  Batch  62 | t=[0,72] | loss=0.9274 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=69, [2] pred=1 true=0 t=35, [3] pred=1 true=0 t=72, [8] pred=1 true=0 t=1, [10] pred=1 true=0 t=5, [11] pred=0 true=1 t=44, [12] pred=0 true=1 t=51
  Batch  63 | t=[6,72] | loss=0.7050 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=55, [2] pred=0 true=1 t=32, [4] pred=0 true=1 t=26, [8] pred=1 true=0 t=25, [14] pred=1 true=0 t=6, [15] pred=1 true=0 t=22
  Batch  64 | t=[5,69] | loss=0.7547 | acc=12/16 | MISCLASSIFIED: [4] pred=1 true=0 t=26, [11] pred=1 true=0 t=16, [14] pred=0 true=1 t=53, [15] pred=0 true=1 t=41
  Batch  65 | t=[2,73] | loss=0.5789 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=2, [1] pred=1 true=0 t=55, [15] pred=1 true=0 t=71
  Batch  66 | t=[2,67] | loss=0.5613 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=2, [5] pred=0 true=1 t=49, [10] pred=0 true=1 t=41, [13] pred=0 true=1 t=41, [14] pred=1 true=0 t=14
  Batch  67 | t=[6,45] | loss=0.5433 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=22, [5] pred=1 true=0 t=22, [6] pred=0 true=1 t=31, [9] pred=1 true=0 t=8, [14] pred=0 true=1 t=27
  Batch  68 | t=[13,64] | loss=0.5618 | acc=12/16 | MISCLASSIFIED: [5] pred=0 true=1 t=13, [9] pred=1 true=0 t=32, [12] pred=0 true=1 t=55, [13] pred=0 true=1 t=64
  Batch  69 | t=[2,68] | loss=0.5472 | acc=11/16 | MISCLASSIFIED: [4] pred=0 true=1 t=2, [5] pred=0 true=1 t=46, [7] pred=0 true=1 t=29, [12] pred=0 true=1 t=34, [15] pred=0 true=1 t=6
  Batch  70 | t=[4,74] | loss=0.3737 | acc=15/16 | MISCLASSIFIED: [7] pred=0 true=1 t=11
  Batch  71 | t=[0,56] | loss=0.4164 | acc=15/16 | MISCLASSIFIED: [2] pred=0 true=1 t=53
  Batch  72 | t=[0,67] | loss=0.7640 | acc=8/16 | MISCLASSIFIED: [0] pred=0 true=1 t=50, [3] pred=0 true=1 t=62, [5] pred=1 true=0 t=39, [6] pred=1 true=0 t=61, [8] pred=0 true=1 t=41, [11] pred=1 true=0 t=47, [12] pred=1 true=0 t=27, [14] pred=0 true=1 t=0
  Batch  73 | t=[3,74] | loss=0.3762 | acc=15/16 | MISCLASSIFIED: [7] pred=1 true=0 t=22
  Batch  74 | t=[3,69] | loss=0.5156 | acc=12/16 | MISCLASSIFIED: [2] pred=1 true=0 t=61, [6] pred=0 true=1 t=11, [7] pred=1 true=0 t=65, [14] pred=0 true=1 t=58
  Batch  75 | t=[9,67] | loss=0.4616 | acc=13/16 | MISCLASSIFIED: [9] pred=1 true=0 t=21, [10] pred=1 true=0 t=20, [13] pred=1 true=0 t=42
  Batch  76 | t=[15,74] | loss=0.9291 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=63, [4] pred=1 true=0 t=21, [6] pred=0 true=1 t=15, [8] pred=1 true=0 t=25, [14] pred=1 true=0 t=40
  Batch  77 | t=[8,73] | loss=0.4454 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=14, [7] pred=0 true=1 t=39, [14] pred=1 true=0 t=42, [15] pred=1 true=0 t=73
  Batch  78 | t=[9,72] | loss=0.7248 | acc=11/16 | MISCLASSIFIED: [2] pred=1 true=0 t=11, [4] pred=1 true=0 t=51, [8] pred=1 true=0 t=43, [14] pred=1 true=0 t=38, [15] pred=0 true=1 t=24
  Batch  79 | t=[21,72] | loss=0.3803 | acc=15/16 | MISCLASSIFIED: [7] pred=1 true=0 t=64
  Batch  80 | t=[5,72] | loss=0.4580 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=33, [6] pred=0 true=1 t=60, [9] pred=0 true=1 t=25
  Batch  81 | t=[14,73] | loss=0.6206 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=18, [3] pred=1 true=0 t=41, [6] pred=1 true=0 t=51, [7] pred=1 true=0 t=52, [15] pred=0 true=1 t=14
  Batch  82 | t=[1,68] | loss=0.4587 | acc=14/16 | MISCLASSIFIED: [0] pred=0 true=1 t=1, [6] pred=0 true=1 t=68
  Batch  83 | t=[6,72] | loss=0.3484 | acc=16/16
  Batch  84 | t=[4,65] | loss=0.5258 | acc=12/16 | MISCLASSIFIED: [3] pred=0 true=1 t=19, [8] pred=0 true=1 t=30, [10] pred=1 true=0 t=47, [14] pred=0 true=1 t=44
  Batch  85 | t=[4,74] | loss=0.4804 | acc=10/14 | MISCLASSIFIED: [0] pred=1 true=0 t=8, [4] pred=1 true=0 t=68, [8] pred=0 true=1 t=27, [10] pred=1 true=0 t=51
Epoch 15 [warmup] | Loss: 0.5214 | Val Loss: 0.6124 | Val Acc: 70.8% | LR: 3.18e-03
--- Saved model to checkpoints/robust_classification/state.pt ---
  Batch   0 | t=[5,78] | loss=0.6237 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=78, [3] pred=1 true=0 t=74, [6] pred=0 true=1 t=30
  Batch   1 | t=[0,67] | loss=0.7251 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=10, [1] pred=1 true=0 t=4, [2] pred=1 true=0 t=65, [6] pred=0 true=1 t=19, [10] pred=0 true=1 t=0, [13] pred=1 true=0 t=67
  Batch   2 | t=[0,69] | loss=0.4148 | acc=14/16 | MISCLASSIFIED: [0] pred=1 true=0 t=6, [3] pred=1 true=0 t=31
  Batch   3 | t=[2,78] | loss=0.5088 | acc=12/16 | MISCLASSIFIED: [9] pred=1 true=0 t=70, [13] pred=1 true=0 t=74, [14] pred=0 true=1 t=13, [15] pred=0 true=1 t=2
  Batch   4 | t=[4,79] | loss=0.4872 | acc=12/16 | MISCLASSIFIED: [5] pred=1 true=0 t=74, [7] pred=1 true=0 t=79, [8] pred=1 true=0 t=70, [10] pred=0 true=1 t=4
  Batch   5 | t=[5,71] | loss=0.4504 | acc=13/16 | MISCLASSIFIED: [6] pred=1 true=0 t=39, [10] pred=0 true=1 t=30, [11] pred=0 true=1 t=37
  Batch   6 | t=[0,70] | loss=0.5631 | acc=11/16 | MISCLASSIFIED: [4] pred=1 true=0 t=70, [6] pred=1 true=0 t=18, [7] pred=1 true=0 t=60, [8] pred=1 true=0 t=53, [14] pred=0 true=1 t=19
  Batch   7 | t=[7,73] | loss=0.5493 | acc=13/16 | MISCLASSIFIED: [4] pred=1 true=0 t=52, [9] pred=0 true=1 t=20, [13] pred=0 true=1 t=55
  Batch   8 | t=[1,72] | loss=0.5573 | acc=13/16 | MISCLASSIFIED: [3] pred=0 true=1 t=41, [5] pred=1 true=0 t=58, [15] pred=0 true=1 t=23
  Batch   9 | t=[0,68] | loss=0.4688 | acc=14/16 | MISCLASSIFIED: [2] pred=0 true=1 t=46, [5] pred=0 true=1 t=12
